"scraping_id","listing","city","lon","lat","mapped_location","name","capacity","bathrooms","bedrooms","has_pool","cleaning_fee","is_superhost","host_name"
"586","https://www.airbnb.com/rooms/9610286","Scottsdale","-111.917751","33.513992","https://maps.google.com/maps?q=33.51399200000000000,-111.91775100000000000","FAMILY MEMORIES-OLD TOWN","10","3","4","0","150","0","Natalie"
"587","https://www.airbnb.com/rooms/11671395","Scottsdale","-111.924929623162","33.5063593040729","https://maps.google.com/maps?q=33.50635930407288043,-111.92492962316167393","OLD TOWN SCOTTSDALE - LOCATION, LOCATION, LOCATION","10","2.5","3","1","195","1","Scott"
"588","https://www.airbnb.com/rooms/14472238","Mesa","-111.84221973481","33.4478959757834","https://maps.google.com/maps?q=33.44789597578335361,-111.84221973480961765","Cubs Fans! A's Fans!  Book now!  Dates Available!","8","2","2","0","150","0","Kristi"
"589","https://www.airbnb.com/rooms/9883427","Scottsdale","-111.900376098356","33.5309387241375","https://maps.google.com/maps?q=33.53093872413748500,-111.90037609835623300","Stella East 4BD/2BTH, Heated Pool, Cls to Old Town","12","2","4","1","300","1","Amber"
"591","https://www.airbnb.com/rooms/16999313","Phoenix","-111.98848212375","33.4907072185665","https://maps.google.com/maps?q=33.49070721856652000,-111.98848212374993238","Entertaining Arcadia Re-model w. Prime Location.","8","2","3","1","250","0","Bobby"
"592","https://www.airbnb.com/rooms/15520295","Phoenix","-112.06263844922","33.468349056228","https://maps.google.com/maps?q=33.46834905622804968,-112.06263844922018791","Beautiful Brick Bungalow in Downtown Phoenix","7","2","3","0","50","0","Christin"
"593","https://www.airbnb.com/rooms/18805882","Gilbert","-111.78814885536","33.3532996305757","https://maps.google.com/maps?q=33.35329963057568392,-111.78814885536039014","PARKHAUS in Downtown Gilbert","10","2","4","0","85","0","Haleigh"
"594","https://www.airbnb.com/rooms/15497536","Phoenix","-111.994119081888","33.47301417007","https://maps.google.com/maps?q=33.47301417006996616,-111.99411908188831433","La Casa De Cinco","12","4","5","1","219","0","Jordyn"
"595","https://www.airbnb.com/rooms/15961762","Scottsdale","-111.95619131971","33.6014947417679","https://maps.google.com/maps?q=33.60149474176787265,-111.95619131970970273","Spacious 3 bd Scottsdale home with Pool","7","2.5","3","1","275","0","Claudine"
"596","https://www.airbnb.com/rooms/19434558","Scottsdale","-111.895556295109","33.5093175579012","https://maps.google.com/maps?q=33.50931755790121969,-111.89555629510915935","Scottsdale Cozy Home by Old Town Scottsdale / Pool","13","2","4","1","150","0","Tahnee"
"598","https://www.airbnb.com/rooms/17270226","Glendale","-112.170501735548","33.5930369438691","https://maps.google.com/maps?q=33.59303694386914430,-112.17050173554791570","Peaceful House in Perfect Location","9","2","3","0","75","0","Allisa"
"599","https://www.airbnb.com/rooms/6913571","Phoenix","-111.999234390467","33.3805049997822","https://maps.google.com/maps?q=33.38050499978215413,-111.99923439046659723","South Mountain Garden Retreat","8","2","3","1","100","1","Saadi"
"600","https://www.airbnb.com/rooms/3994806","Phoenix","-111.976684080202","33.34440634168","https://maps.google.com/maps?q=33.34440634167999207,-111.97668408020200559","Safe, Clean & Modern Near Airport, ASU & Downtown!","8","2.5","3","1","150","0","Kamran"
"601","https://www.airbnb.com/rooms/20535909","Phoenix","-111.995044193297","33.6581669345844","https://maps.google.com/maps?q=33.65816693458437214,-111.99504419329672089","Casita Home With Pool In Scottsdale For Families","9","2","3","1","190","0","Anna"
"602","https://www.airbnb.com/rooms/9918917","Scottsdale","-111.941332","33.62104","https://maps.google.com/maps?q=33.62104000000000000,-111.94133200000000000","Kierland Luxury 4bd Heated Pool/SPA","9","2.5","4","1","300","0","Mario"
"603","https://www.airbnb.com/rooms/14076389","Mesa","-111.770928736536","33.4706329099502","https://maps.google.com/maps?q=33.47063290995023976,-111.77092873653620586","6 Bedroom Luxury Home","16","3","6","1","150","1","Marcy"
"604","https://www.airbnb.com/rooms/16638908","Scottsdale","-111.952623424286","33.6086707064424","https://maps.google.com/maps?q=33.60867070644236065,-111.95262342428613067","Paradise in Scottsdale - 3BR Home with Pool","9","2","3","1","158","0","Susan"
"605","https://www.airbnb.com/rooms/12520474","Phoenix","-112.057788232887","33.6243555780854","https://maps.google.com/maps?q=33.62435557808536402,-112.05778823288744661","VIEWS IN EVERY DIRECTION, MOUNTAIN-SIDE CUSTOM","10","3.5","5","1","250","0","Rose Ann"
"606","https://www.airbnb.com/rooms/17040819","Phoenix","-112.104410479349","33.3743338603767","https://maps.google.com/maps?q=33.37433386037670147,-112.10441047934877190","Gorgeous home with South Mountain views!","10","2","4","1","180","1","Blanka"
"607","https://www.airbnb.com/rooms/20653979","Scottsdale","-111.916092628265","33.4972750133998","https://maps.google.com/maps?q=33.49727501339983604,-111.91609262826507631","OLD TOWN-INCREDIBLE DESIGNER UNIT-NEW 2BED/2.5BATH","10","2.5","2","1","175","0","Scott"
"608","https://www.airbnb.com/rooms/4416014","Scottsdale","-111.953205079315","33.6018433779912","https://maps.google.com/maps?q=33.60184337799117316,-111.95320507931475618","Your home away from home","10","2.5","4","1","150","1","Wei"
"609","https://www.airbnb.com/rooms/16055888","Phoenix","-112.138930408936","33.579801156511","https://maps.google.com/maps?q=33.57980115651104569,-112.13893040893597686","Charming 3 BR w/pool","8","2","3","1","100","0","Misty"
"610","https://www.airbnb.com/rooms/17879615","Phoenix","-112.034585","33.535271","https://maps.google.com/maps?q=33.53527100000000000,-112.03458500000000000","Beautiful 4BR/3BA Home w/ Pool Near The Biltmore!","11","3","4","1","195","0","Michele"
"611","https://www.airbnb.com/rooms/15938284","Scottsdale","-111.930875541552","33.4896142230685","https://maps.google.com/maps?q=33.48961422306854985,-111.93087554155214036","New Luxury Home with Pool in Old Town by Stadium","10","3.5","3","1","180","1","Brett"
"612","https://www.airbnb.com/rooms/20213518","Scottsdale","-111.922562587895","33.6787654170014","https://maps.google.com/maps?q=33.67876541700141502,-111.92256258789475964","Indigo Sky Retreat- 3+ bed/2 bath home, pool","8","2","3","1","225","0","Kristine (Casey)"
"613","https://www.airbnb.com/rooms/18813787","Scottsdale","-111.934814849446","33.4736281963953","https://maps.google.com/maps?q=33.47362819639532461,-111.93481484944594229","Citrus Escape, Scottsdale 6 bedrooms, HEATED POOL","16","4","5","1","300","1","Jesse"
"614","https://www.airbnb.com/rooms/4393338","Tempe","-111.941731702948","33.3432887786774","https://maps.google.com/maps?q=33.34328877867736907,-111.94173170294840247","Gated Completely Remodeled 4k ft2 Beauty","8","3.5","4","1","199","1","Ryan"
"615","https://www.airbnb.com/rooms/16664424","Scottsdale","-111.905290119837","33.4844053399075","https://maps.google.com/maps?q=33.48440533990753210,-111.90529011983656460","Modern Home in Scottsdale","12","2","5","1","100","0","Daniel"
"616","https://www.airbnb.com/rooms/20917708","Mesa","-111.716642231562","33.4056684452904","https://maps.google.com/maps?q=33.40566844529044488,-111.71664223156160745","NEW! 3BR Mesa House Near Fabulous Attractions!","8","2.5","3","0","257","0","Evolve Vacation Rental"
"620","https://www.airbnb.com/rooms/20872313","Scottsdale","-111.935056777752","33.6352881656736","https://maps.google.com/maps?q=33.63528816567364998,-111.93505677775181084","ST ?? Private Resort Home-Heated Pool/Spa/Boccie","16","2","4","1","300","0","Natasha"
"621","https://www.airbnb.com/rooms/19968768","Scottsdale","-111.906520748614","33.4779387542345","https://maps.google.com/maps?q=33.47793875423447929,-111.90652074861425547","Windsor- Stunning remodel in Old Town Scottsdale! PRIVATE POOL!","13","2","4","1","200","0","Chelsea"
"622","https://www.airbnb.com/rooms/17909699","Phoenix","-112.043634727177","33.5391633772162","https://maps.google.com/maps?q=33.53916337721623364,-112.04363472717675165","NEW LISTING- large family home up to 14 ppl","14","3","5","1","200","0","Marvin"
"623","https://www.airbnb.com/rooms/19731573","Scottsdale","-111.925718521231","33.5139150929319","https://maps.google.com/maps?q=33.51391509293193849,-111.92571852123133169","5 BEDROOM OLD TOWN SCOTTSDALE HOME - BRAND NEW!!","16","4","5","1","350","0","Scott"
"624","https://www.airbnb.com/rooms/13461379","Scottsdale","-111.927324","33.607678","https://maps.google.com/maps?q=33.60767800000000000,-111.92732400000000000","Presidioilicious  Retreat Heated Pool Spa","12","4.5","6","1","440","0","Parker"
"626","https://www.airbnb.com/rooms/18970303","Scottsdale","-111.933281232537","33.6376107093728","https://maps.google.com/maps?q=33.63761070937283648,-111.93328123253706963","Home away from home in North Scottsdale","8","2.5","3","1","225","0","Kristy"
"627","https://www.airbnb.com/rooms/20325752","Scottsdale","-111.895410305996","33.4863920133743","https://maps.google.com/maps?q=33.48639201337433491,-111.89541030599636429","Old Town Scottsdale Modern Desert Escape-Sleeps 18","16","4.5","5","1","350","0","Meg And Will"
"630","https://www.airbnb.com/rooms/20218716","Phoenix","-112.076377650435","33.5575571792779","https://maps.google.com/maps?q=33.55755717927790727,-112.07637765043500622","4BR Phoenix House w/Patio - Minutes from the Metro","10","3","4","0","271","0","Evolve Vacation Rental"
"631","https://www.airbnb.com/rooms/17011719","Scottsdale","-111.941004185813","33.6332348866825","https://maps.google.com/maps?q=33.63323488668250150,-111.94100418581291478","Oct & Nov Specials - Walk to Awesome Shops","12","3","5","1","250","0","Mark"
"633","https://www.airbnb.com/rooms/15219993","Scottsdale","-111.874789621807","33.7017482554959","https://maps.google.com/maps?q=33.70174825549592157,-111.87478962180652786","Desert Paradise - N. Scottsdale House on 5 acres","10","2","3","0","150","0","Brenda"
"635","https://www.airbnb.com/rooms/16383889","Scottsdale","-111.838198748459","33.5817230029829","https://maps.google.com/maps?q=33.58172300298291191,-111.83819874845858067","Private Resort in Mid-town Scottsdale","10","3.5","4","1","325","0","Bobby"
"637","https://www.airbnb.com/rooms/18075290","Paradise Valley","-111.940997741219","33.5626913365583","https://maps.google.com/maps?q=33.56269133655831638,-111.94099774121880841","** Scottsdale ParadiseValley DREAM HOUSE **14 beds","16","5.5","6","1","450","0","Terri"
"638","https://www.airbnb.com/rooms/11840870","Scottsdale","-111.920597443783","33.4610154504917","https://maps.google.com/maps?q=33.46101545049169346,-111.92059744378265407","Last Minute Cancellation=Great Rate this Weekend!","14","2","4","1","150","1","Priti & John"
"639","https://www.airbnb.com/rooms/20801681","Scottsdale","-111.951347788219","33.6258180732472","https://maps.google.com/maps?q=33.62581807324716721,-111.95134778821859811","Kierland/Scottsdale ~ HEATED POOL & SPA! ~ 4Bd/2Ba","11","2","4","1","249","0","Bill & Debi"
"641","https://www.airbnb.com/rooms/17556838","Scottsdale","-111.892754452712","33.5137920830399","https://maps.google.com/maps?q=33.51379208303991675,-111.89275445271188403","Old town Scottsdale-Ton of Fun- Backyard Bar","12","2","3","0","125","0","Jonah"
"642","https://www.airbnb.com/rooms/15943460","Mesa","-111.756672","33.437143","https://maps.google.com/maps?q=33.43714300000000000,-111.75667200000000000","BEAUTIFUL home/BEAUTIFUL Neighborhood! Sleeps 19!","16","3","5","1","250","1","Sandra"
"645","https://www.airbnb.com/rooms/18805264","Scottsdale","-111.904798741176","33.7113044924836","https://maps.google.com/maps?q=33.71130449248363448,-111.90479874117647796","Pool Table/Spa/Pool - In the Heart of N Scottsdale","10","3","4","1","350","1","C.J."
"646","https://www.airbnb.com/rooms/16883604","Phoenix","-111.985416633069","33.6530453912023","https://maps.google.com/maps?q=33.65304539120226934,-111.98541663306853877","Large remodeled Santa Fe home","14","3","5","0","300","0","David"
"647","https://www.airbnb.com/rooms/17972600","Scottsdale","-111.90399405457","33.6873927570246","https://maps.google.com/maps?q=33.68739275702460390,-111.90399405457038995","Desert Hacienda Mountain Views Putting Green Spool","10","3.5","4","1","300","0","Liliana"
"748","https://www.airbnb.com/rooms/20941034","Scottsdale","-111.934985054704","33.4943124242683","https://maps.google.com/maps?q=33.49431242426829414,-111.93498505470421378","Casita/ Guest House Old Town Scottsdale","3","1.5","2","0","99","1","Gwen"
"749","https://www.airbnb.com/rooms/20505392","Scottsdale","-111.908821316073","33.5403266294298","https://maps.google.com/maps?q=33.54032662942979215,-111.90882131607254735","Fully Upgraded Studio Condo Central Scottsdale","3","1","0","1","59","0","Alexander"
"750","https://www.airbnb.com/rooms/11184500","Scottsdale","-111.869435653168","33.573026045853","https://maps.google.com/maps?q=33.57302604585304096,-111.86943565316772720","The Raquet Club In Scottsdale Arizona","2","1","1","1","100","0","Maria"
"752","https://www.airbnb.com/rooms/15890123","Scottsdale","-111.913199492833","33.4943299661783","https://maps.google.com/maps?q=33.49432996617831293,-111.91319949283257529","Old Town Scottsdale Private Sanctuary","6","1.5","2","1","100","1","George"
"938","https://www.airbnb.com/rooms/21099212","Scottsdale","-111.904408598392","33.5141416241856","https://maps.google.com/maps?q=33.51414162418556231,-111.90440859839233667","FUN IN THE SUN SCOTTSDALE- HOT TUB+POOL+POOL TABLE","14","2","4","1","150","0","Leslie"
"939","https://www.airbnb.com/rooms/20936083","Scottsdale","-111.907965175043","33.4785658359096","https://maps.google.com/maps?q=33.47856583590959900,-111.90796517504308838","Beautiful Scottsdale Condominium With Full Kitchen","2","1","1","1","80","0","Lenard"
"940","https://www.airbnb.com/rooms/21107782","Scottsdale","-111.870724491653","33.6237050618791","https://maps.google.com/maps?q=33.62370506187909314,-111.87072449165322041","Resort -Style amenities at Signature Scottsdale","6","2","3","1","150","0","Alex & Anna"
"942","https://www.airbnb.com/rooms/21122520","Scottsdale","-111.898139644623","33.5010848838953","https://maps.google.com/maps?q=33.50108488389529526,-111.89813964462307183","3BR w/ Home Theater & Pool Oasis","8","2","3","1","279","0","Carey"
"943","https://www.airbnb.com/rooms/20873275","Scottsdale","-111.889999903233","33.5933748820353","https://maps.google.com/maps?q=33.59337488203532729,-111.88999990323331701","AE ?? Scottsdale Sleep 22 Estate-Pool-Spa-Boccie","16","3","5","1","350","0","Natasha"
"944","https://www.airbnb.com/rooms/18702529","Scottsdale","-111.919670974871","33.5029379667642","https://maps.google.com/maps?q=33.50293796676415781,-111.91967097487135163","20% OFF! - MODERN ESCAPE-1/2 BLK TO ENT DISTRICT!!","16","2","4","1","275","0","Scott"
"946","https://www.airbnb.com/rooms/21124689","Scottsdale","-111.932882195339","33.4875406771646","https://maps.google.com/maps?q=33.48754067716462401,-111.93288219533947370","NEW! 4BR Scottsdale Townhome w/ Community Pool!","8","2.5","4","1","171","0","Evolve Vacation Rental"
"947","https://www.airbnb.com/rooms/3423570","Scottsdale","-111.839879097429","33.7307708863753","https://maps.google.com/maps?q=33.73077088637534615,-111.83987909742870670","900 sqft Casita in North Scottsdale,AZ near Troon","2","1","1","1","50","1","William"
